author,description,pubdate,sentiment
@we_hand,d plosok papua cocok  tnggal suplay listrik saja,5/27/2024 8:46,neutral
@iqbalrizal8243,keren anjir,5/27/2024 8:46,positive
@ZelosAngels,p,5/27/2024 8:37,negative
@PhotoStoryChannel,suka baca commentsemoga masuk desa lapor orang tidak telat serba online internet tidak adabang telepon elon khusus indonesia kasih share 300 kk warga miskinbuat nonton nanam ubi,5/27/2024 8:37,neutral
@user-uh5uf6sb2k,biaya langgan bulan gaksih,5/27/2024 8:31,neutral
@jinkoplak,hp sekali2 dipake manfaat scroll2 doang,5/27/2024 11:25,neutral
@sipalingmancung9895,sistem fup ketar tir,5/27/2024 8:25,negative
@pradanazky,mudah mudah harga speed lintas jaring bagus lagi,5/27/2024 8:24,positive
@ericsaputra8609,bg david jarak router hp maksimal meter bang jaring stabil,5/27/2024 8:22,neutral
@ikinda1622,org kalimantan tugas kota 10 thn yang mikir teknologi dunia sampe saja temenku yang tugas dalam susah internet boro dpt internet nyari sinyal saja bukit daerah kalimantan barat telepon keluarga ngirim lapor kantor alhamdulillahsemoga dengan starlink perintah bantu temen yang tugas dalam dengan ada starlink tiap kantor desa,5/27/2024 8:22,positive
@arif_ipin1283,jika antena tv tidak ms david smart tv,5/27/2024 8:19,neutral
@teguhrustam5096,galau  yang provaider,5/27/2024 8:16,negative
@dhegolbarcelona9038,pas cocok saya weda halmahera tambang nikel sulit bngt  sinyal cari pinggir subgai hdaeh,5/27/2024 8:14,negative
@nindyzoey,donasiin starlink palestina g,5/27/2024 8:12,neutral
@kharistyadiadhiana8944,d laut aman tinggal pasang d kapal,5/27/2024 8:02,neutral
@user-bf8lu1lz6b,elon mah nge prank saja kesini invest pabrik batrei tapi survey yang cari rakyat indonesia nahh bekal n stock macem2 teknologi  elon dah pnya bnyk stock jgn cuman inet chip otak manusia saja adaroketadaulang alik buanyaksatelit model saja monggoen sudah ready yahhh elon realistis saja jika cuan jangka deket knpa tidak  ya telkomsel xl sf ngapain cari cuan kadang sengak mrk julid sombong nahh tubruk starlink deh ngehh mrk cangap kicep,5/27/2024 7:58,negative
@rickyfajar6638,bulan berpa paket ,5/27/2024 7:48,neutral
@arhamkhanpratama8799,tidak kapal jual belikan tumpang kapal,5/27/2024 7:41,negative
@bayuteguhc129,800 t beliin starlink biji,5/27/2024 7:33,neutral
@khoirilanam6734,tidak butuh starlink butuh makan rakyat,5/27/2024 7:32,negative
@iqbalibnuhajar4945,simpan ya hilang tidak ,5/27/2024 7:32,negative
@bonaventuraLucky,2050 isi tiktok  tau,5/27/2024 7:30,neutral
@dedisubekti2349,harga nyampai,5/27/2024 7:28,neutral
@hendrik6868,3jt,5/27/2024 7:30,positive
@mamang2592,kira2 receiver  kuat hujan tahan g ya kira2,5/27/2024 7:27,neutral
@ArsyadNamja,wkwkwkw pake paket beli alat,5/27/2024 7:23,neutral
@yoga_andry7597,pake  indi bulan tidak beda,5/27/2024 7:14,negative
@fikar.s,bapa ambil starlink versi gratis kirain bener mash saja yang nipu,5/27/2024 7:04,negative
@tentaraind6566,elon musk indonesia investasi dagang starlink set dah,5/27/2024 7:00,neutral
@dhyoprasetyo,bang jika pakai masal seeprti puskesmas tidak bang,5/27/2024 6:57,neutral
@muhridwan3398,assbang kalw cuacax mendung tebal bgmn bangkrn gunung dn indentik dengan awan tebal,5/27/2024 6:48,negative
@ihsanafs6023,smoga versi china  biar harga sahabat,5/27/2024 6:44,positive
@agushdy816,jika kantor bgmn ya utk butuh 50 pc jaring wifi 20 titik,5/27/2024 6:32,neutral
@JOY-qx3wo,depa  guna indihom 50 pindah starbucks keliling ,5/27/2024 6:29,neutral
@ahmadefendi3369,anti petir bang,5/27/2024 6:27,positive
@Songsads805,telkomsel ketar tir wak,5/27/2024 6:24,negative
@andywidya3313,bank powerbank nama,5/27/2024 6:14,neutral
@walkhankchanel8250,bank elon bantuin gadgetin ngeprank indonesia tidak nge prank seperti,5/27/2024 6:11,negative
@fares9632,lemah   mati listrik sihh seperti ,5/27/2024 6:10,negative
@Bhaybhay990_,sistem starlink whitealicepercaya banget  satelit,5/27/2024 6:02,positive
@isaindrawan2379,kiamat wifi jaring internet seluler,5/27/2024 6:00,neutral
@Wkwkwkwkwkwj,ya starlink 100rb bulan,5/27/2024 5:55,neutral
@poutmaster,lemah alat mahal tidak dibalikin sudah tidak pakai,5/27/2024 5:55,negative
@imanudint,jika daerah bogor seperti rada was2 ya maklum kota hujan,5/27/2024 5:55,negative
@marwanviransyah9309,tidak investasi jual habis indihome,5/27/2024 5:52,neutral
@dirgatv1645,kena internet sehat tidak bang pake starlink,5/27/2024 5:36,negative
@emptyblank7666,blum tes jarak sambung device routernya brp meter,5/27/2024 5:34,neutral
@keqingwangy2879,2059 meme,5/27/2024 5:32,neutral
@EdoNtt,bang voba bawa gunung yang susah sinyal,5/27/2024 5:30,negative
@SEMIOPTERA,bilang starlink kompetitor telkomtelkomsel mohon maaf kecewa plotwistnya saing kolaborasi silah cari sumber google,5/27/2024 5:18,negative
@gilanghasanidi254,biar situkang monopoli saing,5/27/2024 5:16,negative
@SEMIOPTERA,saing bang kolaborasi starlink masuk indonesia sistem langsung b2c makan ambil langkah b2b kerjasama kolaborasi usaha lokal,5/27/2024 5:19,positive
@salambudirahayu2204,hujann ituu gimanaa bangg,5/27/2024 5:12,negative
@raka4249,hati hati boikot kaum pro palestina,5/27/2024 5:11,negative
@TheFyrz,terimakasih elon musk,5/27/2024 5:07,positive
@aryafebya9736,ttep saja butuh yang nama listrik brow hadehh,5/27/2024 5:06,negative
@amarzhon,sebentar atur pajak starlink dinaikin harga ikut tidak laku wkwkwkw,5/27/2024 5:03,negative
@Ebenitaufikdaeli,aman tidak jika kena hujan ,5/27/2024 5:00,positive
@hariyantorudi1226,jika  orbit saja sudah bawa kemana2 lumayan kenceng pasti murah wkwkwk,5/27/2024 4:54,positive
@100sabaku8,paket rap akun,5/27/2024 4:49,neutral
@lailyns9698,koh konten daftar pake cc ya bayar,5/27/2024 4:35,neutral
@zhombanktv8241,hut belantara bang jika masih dekat rumah,5/27/2024 4:21,negative
@prizi6969,sekolah keren kayakma,5/27/2024 4:18,positive
@ahmadfaza2724,750000 utk unlimited y bingung,5/27/2024 4:12,neutral
@jorock2296,boro boro 750 bang 330 saja dpt 50 mbps  yang ketar tir tidak pasu bang david saja ngeluarin review produk kali share gimana biar dapet hasil tetep youtube beli beli barang yang abang review,5/27/2024 4:10,negative
@achkusumatirtaa1169,cocok desa dalam bgt kurang teknologi semoga perintah peka,5/27/2024 4:06,positive
@user-qd4tn6zx7x,indohome anjlok kah,5/27/2024 4:05,negative
@SEMIOPTERA,tidak bang sudah pasar starlink kompetitor sudah kolaborasi telkom starlink bisnis b2b b2c harga jatuh mahal banget,5/27/2024 5:20,negative
@nicopatrio6699,paket 4jttahun 750kbulan jika sy pilih paket telkomsel saja 100kbulan 80gb,5/27/2024 4:05,neutral
@Iceman761,hallo provider lokal terjun bebas abis,5/27/2024 4:01,neutral
@SEMIOPTERA,starlink kompetitor sudah kolaborasi usaha lokal starlink bisnis b2b b2c harga jatuh mahal banget,5/27/2024 5:21,negative
@triputrosulistyo2207,presiden pks internet cepet,5/27/2024 3:53,negative
@mudahbertani6320,info beli mana,5/27/2024 3:51,neutral
@dedejr8166,tuh klu dalam rumah gmna yah,5/27/2024 3:48,negative
@epancii,tidak takut tendang tendangin ama bocil bocil ya,5/27/2024 3:48,positive
@theprabancana7393,bang starlink listrik tidak bang saya anak pelosok  listrik ken internetan tidak bang,5/27/2024 3:47,neutral
@desmondginting9839,gemes sm operator merah signal sudah komplen signal tidak jalan tapi bilang tidak signal lokasi,5/27/2024 3:46,negative
@akunjoki5487,langit vid pake ground alat pasang d bumi beli alat,5/27/2024 3:36,neutral
@muhammadtaufiq9798,750 bulan,5/27/2024 3:35,neutral
@desainunmer1634,wifi starlinknya dipke brp akun bang konek  maksinal brp org,5/27/2024 3:34,neutral
@FERRYngeLISTRIK,cocok yang tinggal batas indonesia philipine internet starlink,5/27/2024 3:32,neutral
@justanotherme792,daerah kak,5/27/2024 22:19,neutral
@FERRYngeLISTRIK,miangas,5/28/2024 5:41,negative
@salmonnona9745,thx bagus banget reviewnya harap versi xiaomi harga 400rban,5/27/2024 3:28,positive
@egyjhon8107,bang lu beli mana harga 4jt bang saya liat platform ecommerce harga mahal bgd bang wkwkwkk,5/27/2024 3:23,negative
@megachan4648,kaum bumi datarbisa jelasin ngk,5/27/2024 3:23,neutral
@adi.wahyudi,fokus rank bg,5/27/2024 3:21,positive
@Aden_Muhammad_Taupik,mantap  cuman 1 tenga surya nyalainnya hehe tapi good job pokonyaa kenceng,5/27/2024 3:09,positive
@donjuan1113,msh halang hrs bawa2 alat gede jika pergi kawasan yang notabene blm listrik bawa2 powerbank ama aki buat ribet,5/27/2024 3:02,negative
@syarifful06,speedol auto rungkad,5/27/2024 3:00,neutral
@adhitiapuspo6444,moveon guys,5/27/2024 3:00,neutral
@rofiqaziz5236,studio bang,5/27/2024 2:57,neutral
@wongndeso1859,cocok indonesia yang identik dngn negara pulau,5/27/2024 2:46,positive
@thedevilanime3765,saja pakai listrik jika sumber listrik,5/27/2024 2:46,neutral
@masakcepat875,petir kesamber tidak min kabel putus yang benerin ya,5/27/2024 2:41,negative
@user-sd7oe2xc4q,hujan gimana,5/27/2024 2:36,negative
@anggamahendra1637,game changer  kantor daerah pulau gebe malu utara pakenya provider tanam umbi setup jika ngk salah 65jt lurang butuh 34 teknisi kudu bawa parabola seperti indovision gitu terus setup router dkk terus biaya bulan  lumayan 45jt kuota batas harga bulan  gantung beli paket 70gb 100gb dsb,5/27/2024 2:36,positive
@fathanfathurchannel7486,batre saya ketelen,5/27/2024 2:33,negative
@AgoezSantoso,modal tiker meja biar liat nyaman yang review to mas,5/27/2024 2:28,positive
@galihyuga2378,kaum bumi datar gapercaya video wkwk,5/27/2024 2:25,negative
@rofiqaziz5236,wkwkwkw ya kesitu berfikir  ,5/27/2024 2:55,negative
@nopalladitya4833,nunggu produk china  murah,5/27/2024 2:23,positive
@bgpotah,seperti lu sambil review lahan ya bro buat rumah kah ikut kerja,5/27/2024 2:20,negative
@baemtoys,patungan desa pencil   ok,5/27/2024 2:12,negative
@user-bu8ys2ev6c,aman dari petir tidak bang,5/27/2024 2:11,positive
@davidwilliam97,maksimum up to gadget tidak jika indihome modem cm bs 20 gadget,5/27/2024 2:10,neutral
@user-je1pz5ke5e,wow murah banget,5/27/2024 2:10,positive
@muhammadkarmin692,jarak jangkau sinyal yang tempuh berpa mas,5/27/2024 2:09,neutral
@user-fj4oq6pz6t,radius brapa meter jangkau bang,5/27/2024 2:08,neutral
@BudiharyantoKangbud,kena pengaruh tidak stabilitas lapis troposfer,5/27/2024 2:08,negative
@bangbar62,keren eyap lagi jka bsa kjra sma dngan pmrntah untk intrnet d sek9lahan yang d pelosok pulau,5/27/2024 2:03,positive
@abyazsarbini4929,iya chanel nanangmrk emang konsen pda konten perwifian,5/27/2024 2:00,positive
@elissetiawati1260,anti petir tidak bang,5/27/2024 1:54,positive
@DikaDuren-eu4gs,2054 gelap,5/27/2024 1:53,neutral
@williamschnl,rip provider lokal buka harga mahal2 tidak laku,5/27/2024 1:51,negative
@uknownletter5288,cuaca mendung gimana bang,5/27/2024 1:50,negative
@RPOne01,auto buy mah gedeg saya indihome koneksi bangke tidak sesuai harga,5/27/2024 1:46,negative
@nilakandi_1011,cocok dalam dari kota,5/27/2024 1:45,positive
@Irul74003,provider lokal sudah ngeruk untung brp ya guna  tapi inovasi  tidak significant tidak heran hajar asing lg jgn boikot saja ya perintah lagi2 paksa utk provider lokal dengan cepat yang ada tapi paksa bayar lumayan spbu vivo ksh harga ron90 bawah harga pertamina tapi skrg sudah nemuin lg harga tsb,5/27/2024 1:37,negative
@muhamadrizal07,flat earth belike roket tembus bumi,5/27/2024 1:36,neutral
@matchamose,unboxing anti mainstream kebon wkw,5/27/2024 1:36,negative
@raraazkaandfamily9780,provider jerit,5/27/2024 1:35,negative
@SeniTradisionalJawa,,5/27/2024 1:35,negative
@ncrypt652,distruption technology main lokal panik,5/27/2024 1:35,neutral
@Firman_xd.,kalok hujan gimana,5/27/2024 1:33,negative
@z.h.i.e.n.d9883,gokilllll,5/27/2024 1:31,positive
@IbnuZzein,jadi inget film susah sinyal,5/27/2024 1:29,negative
@indihomejogja,testtt,5/27/2024 1:28,negative
@heryyanto631,wajib ganti dah 3 rumah paralel indihome bayar 300 ribu lihat ganti2 yaudah cari2 discont,5/27/2024 1:22,negative
@RobertoDeEvan68,awkwk,5/27/2024 1:30,positive
@mayacrafts27,disebutin gimana cuaca mendung,5/27/2024 1:21,negative
@NabilaPutri-vd7oc,mantap,5/27/2024 1:17,positive
@David2000-pv1ki,jika pkek wajan bolik bang serius mo beli alat elon muahal,5/27/2024 1:16,neutral
@djpeepink,starbuck kelilink,5/27/2024 1:13,neutral
@cakemet3056,jujur  kl sy tidak butuh internet super ngebutdi rumah pake yang 20mbps dg harga 200k an saja sdh dari starter kit sudah mahal bulan 3x lipat butuh masing2 orang ,5/27/2024 1:08,negative
@Al_Luthh,bayangin lu maiin ml ye main game apa cepat boyygillaaaaa,5/27/2024 1:08,negative
@pickzaw2011,bagus stasiun tv lokal tingkat berita live daerah2 pencil biar perintah melek tau kerja,5/27/2024 1:05,positive
@muhamadrizal07,jarang yang buka tv,5/27/2024 1:54,negative
@pickzaw2011,berita masuk yutub,5/27/2024 3:38,neutral
@rudi_setiabudi,bentar atur ngebatasin  starlink embel2 lindung provider lokalwkwkwkwkwkwkwkwwkwkwk kocaq,5/27/2024 1:05,negative
@vigilwrath3650,neuralink,5/27/2024 1:04,negative
@hc9866,anut bumi datar,5/27/2024 1:03,negative
@valaxchannel9186,,5/27/2024 1:03,positive
@user-tk8se7un9w,sekolah tidak kedekteksi rtrw,5/27/2024 0:55,negative
@muhammaddzakiytaufiiqulhak3884,kena hujan gimana aman takut kena hujan angin,5/27/2024 0:52,negative
@landakijo588,bukti bang david jongkok,5/27/2024 0:46,neutral
@aditchannel480,real nama amal jalur langit,5/27/2024 0:44,neutral
@andiamaludin6593,seru camping bukit mabar pake starbak keliling,5/27/2024 0:39,positive
@noxxsounds8731,resiko naro genteng ilangnya gede wkwkw,5/27/2024 0:38,negative
@DoRe-uy7et,murah  jika tetangga,5/27/2024 0:32,positive
@sujarwoto1969,yang buat konten susah cari sinyal speednya tidak sesuai janji,5/27/2024 0:28,negative
@mustamim5724,beli takut alien yang bajak satelit gi mnh sinyal wifiku hilang,5/27/2024 0:24,negative
@sonnyconsultant4735,bulan bayar lg tidak tuh,5/27/2024 0:20,negative
@mliantoro7274,terimakasih bro bagi edukasi manfaat salam sukses berkah sehat tvade kaka,5/27/2024 0:17,positive
@nafibasri, mah,5/27/2024 0:17,positive
@robyshense4667,apa daya guna indosat pelosok bg david,5/27/2024 0:16,negative
@iqbalfarabi3620,tidak usaha cafe warung bang ya,5/27/2024 0:15,negative
@andytulaswanh.r2086,mahal pake xl murah ria,5/27/2024 0:15,negative
@Kemz0404,anti petir kah bro,5/27/2024 0:14,negative
@jelajahnuswantara8658,mase lucu santoy suka suka,5/27/2024 0:12,positive
@endipradopo8257,starlink ya internet satelit beda telkomsel gsm sistem radio freq dasar bts telkomsel gsm dekat modal ya starlink,5/27/2024 0:03,negative
@ysfsf,tahan hujan tidak,5/27/2024 0:03,positive
@iceicesure,saya tarik power bank gede gaban brand,5/27/2024 0:01,positive
@dedyarya2560,berkah bang terimkasih informasi hakul starlink raja internet lokal dunia teknologi bas energi panel surya listrik kuasi dunia ijin itu pasang starlinknya lahan buka luas pasang dijakarta gmn gedung kait sinyal,5/26/2024 23:54,positive
@sobatan,plosok gunung2 jangkaw inih kang,5/26/2024 23:53,positive
@nurtantomugiwibowo8486,anjeeerr starlink siap2 dah bts ilang otomatis provider mainstream ketar tir,5/26/2024 23:48,negative
@iqbalchandradewanggaonthew4819,kasi telkomsel orbit,5/26/2024 23:47,negative
@BOOM.848,smartfrentolongg berbenahpaket internet naik kadang tipu paket unlimited bulan harga 88 rb pakai hari 1gb 1gbtapi pas pakai 15 gb sudah tidak pake nonton yang lain2 kecuali wa,5/26/2024 23:47,negative
@aagamechannel,cocok yang sinyal seluler ngeselin dah blm masuk internet kabel listrik ya lebik keren jika starlink nyediain perangkat hasil listrik tenaga surya tenaga angin jika biar paket alat internetnya,5/26/2024 23:46,positive
@reinaldy7149,problem warga indonesia hadap era internet cepat jangkau sampe internet cepat fungsi komen hate speech nonton bokep,5/26/2024 23:45,negative
@m.salehhendrawan3166,saya rumah pake biznet 6jtaan tahun lumyan kenceng streaming upload game ml dapet ping 7 6 sampe 7 ms layan oke after salsesnya juga fast respon,5/26/2024 23:43,positive
@UjangBagas,like,5/26/2024 23:43,positive
@Superpasif,rumah ku bnyk tetanga dlltetap sinyal ku ngk ngalahkan sinyal  elonini  starlink sudah jau dari rumah2 listrik dll sinyal  kencang,5/26/2024 23:37,positive
@safastitan4767,harga,5/26/2024 23:37,positive
@HeMan-ol5nr,starlink manfaat kkb papua hutan belantara kendali drone serbu canggih bantu australia belanda new sealand serang pasu tni polri dengan mudah kkb hubung langsung dengan pasok bantu yang negeri australia belanda new sealand dll,5/26/2024 23:33,positive
@abdulrasak1296,,5/26/2024 23:24,neutral
@AmirulMukminin-dr4vb,jangkau sinyal bg,5/26/2024 23:19,neutral
@Ddiiwk,nunggu warga konoha semenanjung malaysia boykcot star link,5/26/2024 23:13,neutral
@imanbyua4833,auto beli,5/26/2024 23:10,neutral
@anggaprasetya592,paket brp y,5/26/2024 23:02,neutral
@bomakkia,ko minimal tikaralas biar tidak kotor,5/26/2024 22:58,negative
@ilhamtirta5903,gokil bgt,5/26/2024 22:58,positive
@lawiardoNemiarsatarewae,beli paket koutanya tidak,5/26/2024 22:56,neutral
@andre.rrrrrr,elon inspirasi dari starling kah starbuck keliling,5/26/2024 22:43,neutral
@agungmudra9122,anut bumi datar terima,5/26/2024 22:40,negative
@Sumanto_43,elon musk pahlawan indonesiaa,5/26/2024 22:40,positive
@user-zw4el2pf5l,ragu bang gunung tidak sinyal,5/26/2024 22:36,negative
@RobertoDeEvan68,ya pake satelit,5/27/2024 1:39,neutral
@supriyantocs,biar telkoms semena mena jual kuota harga langit,5/26/2024 22:32,negative
@UmumBPSBuol,mantafff,5/26/2024 22:25,positive
@black0hunter484,project orang pasang chip rupa gps,5/26/2024 22:21,neutral
@IpiZoo,jarak koneksi tes bang,5/26/2024 22:21,neutral
@jordanarchie7963,internet indonesia ir onno w purbo tipu,5/26/2024 22:10,negative
@rohmanskr06bnt16,max jarak brapah kk,5/26/2024 21:51,neutral
@lukmanhakim7514,andal yang kerja outdoor org yang kerja d pulau yang kerja tambang,5/26/2024 21:50,positive
@jamiludin1314,internet cepet yang baju orange,5/26/2024 21:48,negative
@seruntingputra309,teknologi bagus provider lokal suka wkwk,5/26/2024 21:40,negative
@bionseirwana4402,uang boss bkn listrik langit,5/26/2024 21:39,neutral
@yuddysetiyadi633,keren,5/26/2024 21:39,positive
@KinDia-ck9ff,pake kapal bagus banget jaring ny,5/26/2024 21:36,positive
@YoanaAisyatuyumna,jarak dari hp router maksimal meter bang,5/26/2024 21:28,neutral
@gaarademoniest,korporat tidak ya,5/26/2024 21:19,neutral
@untungchannelborneo2401,gmna caja join order barang  bos,5/26/2024 21:02,negative
@wildanrizaa9661,internet cepat,5/26/2024 21:02,positive
@CliccaDesign,internet satelit telkom vsat speednya 2mbps harga 25jt,5/26/2024 21:01,neutral
